prediction,loss
12.854649695262832,7.250459123984288
-11.13119215870488,14.4721772727741
33.66140368552006,3362.111112415338
44.933425631414096,2319.959649867028
-2.1886264600592424,10.906851943782813
2.1344953614222506,1065.206784234032
-52.62395707024392,144.87883426369203
-15.999598060250595,468.94017283432413
-2.317436533096827,22.570399192614467
-9.226417322291514,397.8081731067157
16.48269438190233,259.5062996684079
-0.02426579256745076,3.6018787491909197
9.099919787239866,9.296116621270684
2.4947561656938264,266.4287954401906
-8.933799016121714,328.07156068556435
-7.5661737233186015,258.4705442916875
-28.80087242339788,68.40998194323676
-52.23906003346558,139.56280203090148
-39.01881962484531,114.23686036929202
7.816738091490959,73.22366665258217
27.626885006130134,41.746405559449514
34.63685047311786,68.21605082518151
-1.1204837073686804,165.0521613403421
24.67961970943038,64.6000782771561
-12.056553675357708,1703.2877395543856
20.63899935950654,20.13104887062932
-5.803406648453264,81.11247892712615
-81.69427408352992,348.5271795950624
-19.445087965439075,693.4656900854284
15.292888498157776,152.10514588564413
-13.202805185718962,288.6632357015013
-22.713556065600688,14.592453432948485
4.312824880873717,42.742416197245106
-2.3291310756028976,50.0182821907291
-7.042361781277424,135.03794442189343
4.507375938499405,50.25986054235391
-1.1654268534426138,35.543413341805916
-12.183805657635236,58.80156084762336
-21.856555482160264,3.241280887657289
0.7769263863373908,47.179366899744366
13.143439267570795,51.66611603244885
5.407892331247763,164.02775096206238
15.926488223819238,26.758250759299436
-14.572902255982758,263.8915112057856
9.126648990418897,32.82610390562183
14.703105135873852,33.84788533750349
-4.18898736980844,354.5384142020488
-8.036119639278002,183.3487511467648
-7.148237988271194,16.73134315622178
-4.102445818491577,235.90843389998767
32.29251641115151,209.92272992919914
9.856650455520056,109.28709719262753
4.863531926077724,706.0629753666082
-2.889273561921345,462.55716863078374
-0.3702529104135579,323.2436030154986
-13.41869565809468,61.75001250609122
18.480195749640483,10.037249591770097
-20.299982719014498,193.50444819169388
5.45336205093198,383.5062267782789
16.65243487587092,33.55288128509755
-30.523762778171136,362.6322363946134
-18.85754094630902,49.54297468096516
16.99195565076111,173.16723521706783
-11.688980301104767,1260.5956981851366
-3.446676002331791,225.03447395953873
-16.29085586873323,66.02009101080712
19.46308812715854,23.392107640853585
-2.126022666287059,128.67173734352812
-54.11531429643536,1184.4141336693183
8.819169039360528,284.54500772376076
-0.15355996929300209,13.567855941622183
-33.19120802051235,35.97860700979796
29.27727425910309,401.51989738750774
13.893085076764475,659.346685108855
8.423332001604782,532.8867332579465
9.955727864727873,372.9557796725933
-14.894357279744273,175.52768327404823
-16.867898699462717,220.38897526671082
-3.3399138109807707,6.961970058337201
29.929757766166414,1344.993021628406
-14.277468341131442,17.863936935300256
-5.398022085629623,4.744620709807389
-29.498156478922954,232.59605548656532
11.809629665205716,208.19984817203363
0.15066743701102037,168.41683064318
34.80886455350516,12.333073885805499
0.9259382852557791,15.6188498163301
56.83452671169205,345.03212734041676
-15.42387044762113,36.4737177972054
8.239471053863905,142.7982924330695
32.141643014213216,93.67370399364214
50.422353283808505,374.6916442003305
-9.639351664788979,32.92880968710553
-13.27172612468151,362.58276693228584
14.128143798447422,42.146023721062214
-5.408288134588093,0.9585633710959158
33.618240593940484,301.1059125506836
-11.302920018533019,52.40043752068021
16.551661589951532,15.393281701300612
12.33936586595318,572.3485319716232
-4.964393992901694,1.0315102186825593
-25.725832252975398,3.6447030101109306
17.446669497230534,167.37175014127916
6.336849296978369,80.7002701804379
9.804904331449153,94.61442199235206
-26.646348966922734,307.3964218015779
-17.40173248959947,586.3724879077488
-22.437512524872876,239.98549318411892
23.741772809962296,296.1552266958485
-12.560604263006905,0.3460845979711912
4.980337477560096,0.44328744811055537
1.7699829892805894,157.50866472375654
-33.63447567080054,102.68773795928641
-2.3836079609821352,216.62764080992199
-4.989051984855174,67.47052535059775
-23.32673040370661,685.5425510292976
-35.23820485788836,342.84519431643105
13.319787441096377,12.387414636257434
-26.76761903654999,36.99758284781574
-21.201523746346442,1758.0249392925255
43.11830183197118,331.0098102483255
-30.706203794680835,356.6918793651927
-68.7732350135987,161.71398175220935
22.367010605246957,182.83836853523127
-16.059246752445166,345.112261112488
21.41624688204895,49.51036257804739
-21.655630287700365,32.69323978538459
1.2403301133823958,561.5743590111673
0.9921960298539261,1358.36896665389
-13.382466851278505,21.598878823547064
14.364171566902723,113.08029329376822
10.886538214230203,247.0952991536187
3.9179585299652446,6.499728774491414
-27.6014043804218,625.1482115434327
-26.573539525257534,624.6016269419464
4.865559229009034,834.2776526713064
-27.754032845590178,33.576713290799795
-17.61628575667895,17.691251402021596
-15.535954447309042,602.9608137008998
19.107272382843473,0.4506302125412512
25.427064072128,160.8126642309158
-20.635286013528447,218.85271929178833
-27.769353632292724,1566.9924467012233
21.614915131498844,336.29583483489773
-32.540741604052,714.8201584321253
3.1417985560299373,1076.4092392622972
-19.03509602279274,158.71968910769172
-39.53198726293634,52.72482345821225
-20.699113457993487,521.7019880832369
25.160098407610274,135.38851827947443
12.351171819007616,1.7087185520568196
-14.73270782695106,598.8971148403974
12.35291716710243,534.1405322857955
43.115056975723135,70.19986185483519
24.26444284817965,56.40341678301258
29.325412045133316,149.1447343855199
-20.47163230336658,527.8511336037193
4.324491103102571,0.39187827170636147
-4.9043233646096835,0.3497681474779708
-5.166471228155433,610.089836342589
-11.001422851183793,34.87828688047703
-2.227528802878896,7.805036818251599
-1.9914579883905106,857.0545214134752
44.990710760577386,288.5823904554983
-29.605021115830926,157.82767964594885
86.27799663078584,70.79733802681262
-29.60674761598982,2625.258350196658
-19.219699115054812,2.1025803753354597
12.599945794592866,173.68603105723767
12.071582386463199,431.277735609309
15.06894998803666,354.90368460229587
-7.505201578074295,3.4260693221297873
-36.80490545384178,79.6467670548732
12.918110165137076,468.5825385696495
8.260143240097602,996.9449447312194
-31.358657498666208,644.9090185969175
21.83940203382907,57.70352777215957
26.10389830660166,410.5651012497397
48.19558920233028,210.9884474190592
13.396710866315583,114.32497020998885
0.9383990202904726,1061.8566146801966
-20.0916172073584,198.6171789623425
-38.04857710767156,384.9934065801805
-19.56237571087819,545.6884205035961
10.484217830295346,27.62146930439775
19.632982007869042,271.7032396855757
-3.00382792408958,11.649544037608676
39.93496724235031,138.8345488765456
-20.48602320400828,592.8830342939228
14.954175262104936,250.3719369925121
-36.00847277016892,128.46456209452043
16.431615090506067,881.8046121071689
-37.92244776230616,23.846575629899156
11.714920778458005,34.15973656311856
2.3304984763766017,83.8743394824214
-21.208792106647667,300.50392611161124
28.04693853450139,38.48067620521145
46.14541257431229,328.0711113712771
25.158004294824206,91.78283170218903
-28.640617910167567,1094.570862607442
-4.219430200056695,54.59991834747381
19.848336298178207,175.4844449972834
25.833059847078754,881.6876638446893
54.37178224060888,81.94896953069018
18.14952737467534,725.0168509190325
-11.815526898604443,1058.4331310784582
-8.21837639675589,728.3932343045822
-49.21233796438905,217.13711880946477
-1.274309151341629,100.51955497752121
22.459065423135296,250.5754890826666
-30.447199631312447,352.0471826165372
-12.958116254874046,0.13079756241981896
-72.68827266530404,0.14118067760787242
-34.49778029154204,1334.7397622382896
-33.94739501372395,298.6740736503663
14.582540495349303,46.28309284582038
17.237497244332186,467.9952820679851
5.470339116074411,349.8166708896576
-21.214937141555144,320.37931412152886
-11.647289922482091,449.1271829448484
20.765700240863747,146.69954184234373
